recovery_id,tag_code,Observer,vessel_name,cruise_no,PERMIT,Haul_or_Delivery_no,year,month,day,Lat,Long,ves_akr_length,trip_target_code,gf_processing_sector,length_category
1997091092,181504,QUENETTE_J,AURIGA,NA,,NA,1997,10,10,NA,NA,193,pollock,S,Large
1997091097,212452,BRO0DY_J,CHELSEA K,NA,,NA,1997,10,17,NA,NA,150,pollock,S,Large
1997091098,312435,QUENETTE_J,AURIGA,NA,,NA,1997,10,17,NA,NA,193,pollock,S,Large
1997091102,070951,BRO0DY_J,CHELSEA K,NA,,NA,1997,10,17,NA,NA,150,pollock,S,Large
1997091105,312515,MROZINSKI_C,PACIFIC MONARCH,NA,,52,1997,09,23,54,165,NA,pollock,S,"NA"
1997091116,181805,DRUGIEWICZ_M,FIERCE ALLEGIANCE,NA,,96,1997,10,17,NA,NA,166,pollock,S,Large
1997091146,312512,C_JEFF,GREAT PACIFIC,NA,,141,1997,10,08,55,165,124,pollock,S,Small
1997091149,312512,BOLEN_K,PROGRESS,NA,,30,1997,10,16,NA,NA,118,pollock,S,Small
1997091151,181229,MITCHELL_D,MAJESTY,NA,,157,1997,09,18,NA,NA,99,pollock,S,Small
1997091156,182156,MITCHELL_D,MAJESTY,NA,,157,1997,09,18,NA,NA,99,pollock,S,Small
1998091012,181229,4789,PACIFIC KNIGHT,NA,,31,1998,02,14,55,164,NA,pollock,S,"NA"
1998091095,635534,ZAKRAJSEK_J,RAVEN,NA,,130,1998,09,15,55,160,92,pollock,S,Small
1998091104,182733,ZAKRAJSEK_J,RAVEN,NA,,130,1998,09,15,55,160,92,pollock,S,Small
1998091110,312560,PETERSON_C,PACIFIC CHALLENGER,NA,,2,1998,10,29,57,154,116,pollock,M,Small
1998091120,044633,ZAKRAJSEK_J,RAVEN,NA,,130,1998,09,15,55,160,92,pollock,S,Small
1998091122,092149,CAMPBELL_T,PACIFIC CHALLENGER,NA,,162,1998,09,25,55,164,116,pollock,M,Small
1998091135,182251,ZAKRAJSEK_J,RAVEN,NA,,130,1998,09,15,55,160,92,pollock,S,Small
1998091140,181346,ZAKRAJSEK_J,RAVEN,NA,,130,1998,09,15,55,160,92,pollock,S,Small
1998091142,044432,MCCORMICK,PACIFIC RAM,NA,,NA,1998,01,24,59,148,82,pollock,S,Small
1998091144,182347,MCCORMICK,PACIFIC RAM,NA,,NA,1998,01,24,59,148,82,pollock,S,Small
1998091145,312556,DIXON_B,CHELSEA K,NA,,2,1998,06,05,54,160,150,pollock,S,Large
1998091147,183148,DIXON_B,CHELSEA K,NA,,3,1998,06,05,54,160,150,pollock,S,Large
1998091148,091850,DUIFHUIS_C,LISA MELINDA,NA,,500,1998,02,10,57,154,81,other,S,Small
1999091009,181514,,MILKY WAY,NA,,NA,1999,01,01,NA,NA,72,"pollock, other",S,Small
1999091020,044711,TINSMAN_H,COMMODORE,NA,,11,1999,02,02,56,155,133,"pollock, other",S,Large
1999091033,0501020202,5371,PERSISTENCE,NA,,9,1999,02,16,57,154,NA,"pollock, other",S,"NA"
1999091036,053953,5439,GOLD RUSH,NA,,209,1999,02,04,57,154,99,"pollock, other",S,Small
1999091118,636063,HAWKINS_M,DAWN,NA,,404,1999,02,17,57,154,92,"pollock, other",S,Small
1999091119,183147,HAWKINS_M,DAWN,NA,,NA,1999,02,17,57,154,92,"pollock, other",S,Small
1999091120,183149,HAWKINS_M,DAWN,NA,,NA,1999,02,17,57,154,92,"pollock, other",S,Small
1999091127,092156,O'DOHERTY_G,MARATHON,NA,,NA,1999,09,21,56,155,87,pollock,S,Small
1999091130,636341,O'DOHERTY_G,PACIFIC STAR,NA,,2,1999,09,29,55,155,79,pollock,S,Small
2000091070,183910,6007,EXCALIBUR II,NA,,10,2000,02,27,58,153,92,"pollock, other",S,Small
2000091095,182809,5918,LESLIE LEE,NA,,3,2000,03,04,58,153,97,"pollock, other",S,Small
2000091109,092627,MARK_NOVAK,PACIFIC RAM,NA,,NA,2000,08,23,NA,NA,82,pollock,S,Small
2000091114,092449,6285,AMERICAN NO I,NA,,37,2000,07,09,58,148,160,other,CP,Large
2000091220,183152,6516,TOPAZ,NA,,1,2000,10,05,58,151,86,pollock,S,Small
2000091221,213001,6516,TOPAZ,NA,,1,2000,10,05,58,151,86,pollock,S,Small
2000091223,630124,6359,PEGGY JO,NA,,2,2000,10,01,58,150,99,"pollock, other",S,Small
2000091228,092630,6316,TOPAZ,NA,,1,2000,10,05,58,151,86,pollock,S,Small
2000091281,630611,6441,WALTER N,NA,,NA,2000,08,29,NA,NA,99,pollock,S,Small
2000091283,044817,6441,WALTER N,NA,,NA,2000,08,29,NA,NA,99,pollock,S,Small
2000091287,092817,6441,WALTER N,NA,,NA,2000,08,29,NA,NA,99,pollock,S,Small
2000091297,092524,6441,WALTER N,NA,,NA,2000,08,29,NA,NA,99,pollock,S,Small
2000091298,092631,6441,WALTER N,NA,,NA,2000,08,29,NA,NA,99,pollock,S,Small
2000091300,092449,6441,WALTER N,NA,,NA,2000,08,29,NA,NA,99,pollock,S,Small
2000091301,091856,6441,WALTER N,NA,,NA,2000,08,29,NA,NA,99,pollock,S,Small
2000091310,184216,6441,WALTER N,NA,,NA,2000,08,29,NA,NA,99,pollock,S,Small
2001091002,092630,6857,VANGUARD,NA,,14,2001,02,26,57,152,94,"pollock, other",M,Small
2001091003,092632,,VANGUARD,NA,,NA,2001,01,28,NA,NA,94,"pollock, other",S,Small
2001091007,092513,6857,VANGUARD,NA,,NA,2001,01,28,NA,NA,94,"pollock, other",S,Small
2001091049,092519,7133,OCEAN HOPE 3,NA,,19,2001,07,14,58,149,103,other,S,Small
2002091057,093053,7913,DEEP PACIFIC,NA,,54,2002,09,29,54,167,124,other,CP,Small
2002091071,183244,7861,OCEAN EXPLORER,NA,,29,2002,08,15,NA,NA,155,pollock,S,Large
2003091002,093248,8190,CARAVELLE,NA,,164,2003,03,28,NA,NA,86,"pollock, other",S,Small
2003091003,093315,8190,MARATHON,NA,,166,2003,02,14,NA,NA,87,"pollock, other",S,Small
2003091004,630474,8190,MARATHON,NA,,166,2003,02,14,NA,NA,87,"pollock, other",S,Small
2003091021,184557,8070,MAR PACIFICO,NA,,161,2003,02,23,NA,NA,96,"pollock, other",S,Small
2003091024,183224,8623,AURIGA,NA,,96,2003,10,08,NA,NA,193,pollock,S,Large
2003091026,310242,8534,DESTINATION,NA,,6,2003,07,29,NA,NA,180,pollock,S,Large
2004091003,184309,8924,ARCTURUS,NA,,3,2004,01,21,55,160,132,pollock,S,Large
2004091005,184412,8812,BRISTOL EXPLORER,NA,,303,2004,03,19,NA,NA,180,pollock,S,Large
2004091014,630888,9128,ALSEA,NA,,87,2004,07,22,NA,NA,124,pollock,S,Small
2004091017,184646,9282,AURORA,NA,,NA,2004,09,01,NA,NA,193,pollock,S,Large
2004091018,310199,9282,AURORA,NA,,NA,2004,09,01,NA,NA,193,pollock,S,Large
2004091025,630680,9285,GREAT PACIFIC,NA,,7,2004,10,15,NA,NA,124,pollock,S,Small
2004091030,093815,9285,PROGRESS,NA,,10,2004,10,17,NA,NA,118,pollock,S,Small
2004091043,310273,9332,STORM PETREL,NA,,NA,2004,10,06,NA,NA,123,pollock,S,Small
2004091044,631522,9332,STORM PETREL,NA,,NA,2004,10,07,NA,NA,123,pollock,S,Small
2004091045,090122,8899,DESTINATION,NA,,15,2004,03,19,NA,NA,180,pollock,S,Large
2005091006,183030,9586,DEFENDER,9586,,25,2005,03,13,54,165,200,pollock,S,Large
2005091019,044836,9661,MAR DEL NORTE,9661,A015,NA,2005,02,18,NA,NA,92,"pollock, other",S,Small
2005091026,184420,J_TAYLOR,COLUMBIA,9851,A279,389,2005,08,19,NA,NA,123,pollock,S,Small
2005091027,210481,J_TAYLOR,COLUMBIA,9851,A279,389,2005,08,19,NA,NA,123,pollock,S,Small
2005091029,093657,J_TEGELIN,PROGRESS,9910,A342,NA,2005,07,,NA,NA,118,pollock,S,Small
2005091031,093454,J_TEGELIN,PROGRESS,9910,A342,NA,2005,07,,NA,NA,118,pollock,S,Small
2005091051,310271,H CLINTON,CHELSEA K,9870,A359,NA,2005,07,30,55,167,150,pollock,S,Large
2005091052,093812,H BALLANTYNE,ALASKA VICTORY,9932,A264,18,2005,07,10,57,151,227,other,CP,Large
2005091058,310318,R DEDO,VIKING EXPLORER,10084,A167,NA,2005,09,,NA,NA,124,pollock,S,Small
2006091061,632386,J MULKEY,SEA STORM,10430,A123,68,2006,03,15,NA,NA,123,pollock,S,Small
2007091036,632577,SHADLE,ALASKA SPIRIT,11245,A117,246,2007,06,13,56,152,221,other,CP,Large
2007091039,070939,SHADLE,ALASKA SPIRIT,11245,A117,261,2007,06,18,57,149,221,other,CP,Large
2008091003,632268,ZWINGELSTEIN,UNIMAK,12136,3369,305,2008,07,13,59,143,185,"pollock, other",CP,Large
2008091008,610407,SWINGELSTEIN,UNIMAK,12136,3369,300,2008,07,12,59,143,185,"pollock, other",CP,Large
2008091009,632387,ZWINGELSTEIN,UNIMAK,12136,3369,300,2008,07,12,59,143,185,"pollock, other",CP,Large
2008091011,310357,ZWINGELSTEIN,UNIMAK,12136,3369,304,2008,07,13,59,143,185,"pollock, other",CP,Large
2008091013,210679,HEIDI CHAMPLAIN,ALASKA SPIRIT,11936,3819,177,2008,07,13,54,158,221,"pollock, other",CP,Large
2009091002,186062,NEWELL,STARBOUND,NA,3414,4,2009,03,09,54,165,300,pollock,CP,Large
2009091005,035570,LEACH,VAERDAL,12789,2123,NA,2009,04,,NA,NA,124,"pollock, other",CP,Small
2009091008,185836,DUFFY,MARATHON,12728,1191,2,2009,03,07,NA,NA,87,"pollock, other",S,Small
2009091021,210738,ROCHELLE BARAINCA,ALASKA VICTORY,12943,4093,181,2009,07,23,54,158,227,other,CP,Large
2010091010,210746,MOORE,MAJESTY,13198,5305,93,2010,02,06,NA,NA,99,other,S,Small
2010091023,094525,CANCELLIEN,VANGUARD,13094,519,2,2009,10,02,NA,NA,94,"pollock, other",S,Small
2010091024,094613,CANCELLIEN,VANGUARD,13094,519,2,2009,10,02,NA,NA,94,"pollock, other",S,Small
2010091029,041070,PETER CRUICKSHANK,MARCY J,11735,2142,3,2008,03,15,NA,NA,97,"pollock, other",S,Small
2010091034,634367,DAVID CHANDLER,DUSK,13777,4,2,2010,09,20,NA,NA,86,"pollock, other",S,Small
2010091035,041281,JON E COLOMA,LESLIE LEE,12726,1234,3,2009,03,06,NA,NA,97,pollock,S,Small
2010091040,041788,MONICA BAUM,EXCALIBUR II,13789,410,2,2010,10,03,NA,NA,92,other,S,Small
2010091042,090128,CORINNE TRUESDAUE,WALTER N,13749,825,3,2010,10,07,NA,NA,99,pollock,S,Small
2010091044,041463,CORINNE TRUESDAUE,WALTER N,13749,825,3,2010,10,07,NA,NA,99,pollock,S,Small
2010091045,052891,JON E COLOMA,LESLIE LEE,12726,1234,3,2009,03,06,NA,NA,97,pollock,S,Small
2010091048,633169,TRISTA WELSH,GOLD RUSH,11985,1868,12,2008,05,27,57,150,99,other,S,Small
2010091097,180189,Matt Sesiel,PACIFIC STAR,13786,2781,1,2010,10,03,NA,NA,79,pollock,S,Small
2010091099,054192,Lee-Roy King,MARCY J,13824,2142,2,2010,10,03,NA,NA,97,"pollock, other",S,Small
2010091100,041471,Matt Sisicl,PACIFIC STAR,13786,2781,1,2010,10,03,NA,NA,79,pollock,S,Small
2010091101,180189,Matt Sisicl,PACIFIC STAR,13786,2781,1,2010,10,03,NA,NA,79,pollock,S,Small
2010091124,090134,JEN ANDERSON,EXCALIBUR II,13425,410,1,2010,03,24,NA,NA,92,pollock,S,Small
2010091125,210791,JEN ANDERSON,EXCALIBUR II,13425,410,1,2010,03,24,NA,NA,92,pollock,S,Small
2010091158,210791,MONICA BRENNAN,PACIFIC PRINCE,13303,4194,2,2010,02,09,NA,NA,149,pollock,S,Large
2010091159,094645,ROCHELLE BARAINCA,ALASKA VICTORY,13649,4093,210,2010,07,11,54,158,227,"pollock, other",CP,Large
2010091162,094645,COLLEEN DETJENS,MESSIAH,13328,6081,1,2010,01,26,NA,NA,83,pollock,S,Small
2010091163,210746,MONICA BRENNAN,PACIFIC PRINCE,13303,4194,2,2010,02,09,NA,NA,149,pollock,S,Large
2010091166,094645,SARA MEGUFFY,AURIGA,13593,2889,3,2010,06,28,NA,NA,193,pollock,S,Large
2010091167,633872,STEPHANIE FRAKER,PEGGY JO,13794,979,20,2010,09,23,57,150,99,"pollock, other",S,Small
2010091199,633799,CLAUDIA PORTOCARREW,SEA STORM,13703,420,1,2010,10,03,NA,NA,123,pollock,S,Small
2010091202,634182,MONICA BRENNAN,PACIFIC PRINCE,13303,4194,2,2010,02,09,NA,NA,149,pollock,S,Large
2010091203,634185,ROCHELLE BARAINCA,ALASKA VICTORY,13649,4093,210,2010,07,11,54,158,227,"pollock, other",CP,Large
2010091217,094615,MONICA BRENNAN,PACIFIC PRINCE,13303,4194,2,2010,02,09,NA,NA,149,pollock,S,Large
2010091218,186353,ANDREW KINGHAM,ARGOSY,13590,2810,1,2010,06,26,NA,NA,124,pollock,S,Small
2011091002,090280,MARK HAGIANIS,PROGRESS,14531,512,1,2011,10,12,NA,NA,118,"pollock, other",S,Small
2011091039,210791,NATHAN MILLER,CARAVELLE,14116,3402,2,2011,02,25,NA,NA,86,pollock,S,Small
2011091041,210843,NATHAN MILLER,CARAVELLE,14116,3402,2,2011,02,25,NA,NA,86,pollock,S,Small
2012080001,635775,Tia Leber,VANGUARD,16018,519,8,2012,09,11,NA,NA,94,other,S,Small
2012080002,090268,Tia Leber,VANGUARD,16018,519,8,2012,09,11,NA,NA,94,other,S,Small
2012080004,090355,Tia Leber,WALTER N,16018,825,19,2012,09,13,NA,NA,99,other,S,Small
2012080006,042481,Tia Leber,VANGUARD,16018,519,20,2012,09,14,NA,NA,94,other,S,Small
2012080015,635974,Tia Leber,MAR PACIFICO,16018,1674,28,2012,09,18,NA,NA,96,pollock,S,Small
2012080016,220117,Tia Leber,ELIZABETH F,16018,823,32,2012,09,17,NA,NA,90,other,S,Small
2012080017,210962,Tia Leber,ELIZABETH F,16018,823,31,2012,09,17,NA,NA,90,other,S,Small
2012080021,635182,Tia Leber,GOLD RUSH,16018,1868,37,2012,09,20,NA,NA,99,"pollock, other",S,Small
2012080022,054597,Tia Leber,WALTER N,16018,825,41,2012,09,21,NA,NA,99,other,S,Small
2012080023,210962,Tia Leber,MAR PACIFICO,16018,1674,38,2012,09,20,NA,NA,96,pollock,S,Small
2012080024,055305,Tia Leber,MAR PACIFICO,16018,1674,38,2012,09,20,NA,NA,96,pollock,S,Small
2012080025,210909,Tia Leber,MAR PACIFICO,16018,1674,38,2012,09,20,NA,NA,96,pollock,S,Small
2012080038,042282,Tia Leber,MAR PACIFICO,16018,1674,53,2012,10,01,NA,NA,96,"pollock, other",S,Small
2012080039,210909,Tia Leber,MAR PACIFICO,16018,1674,53,2012,10,01,NA,NA,96,"pollock, other",S,Small
2012080040,635775,Tia Leber,MAR PACIFICO,16018,1674,53,2012,10,01,NA,NA,96,"pollock, other",S,Small
2012080041,220203,Tia Leber,COLLIER BROTHERS,16018,2791,55,2012,10,01,NA,NA,95,"pollock, other",S,Small
2012080043,181381,Tia Leber,ELIZABETH F,16018,823,56,2012,10,02,NA,NA,90,"pollock, other",S,Small
2012080044,090386,Tia Leber,ELIZABETH F,16018,823,56,2012,10,02,NA,NA,90,"pollock, other",S,Small
2012080048,090445,Tia Leber,VANGUARD,16018,519,57,2012,10,02,NA,NA,94,"pollock, other",S,Small
2012080050,055070,Tia Leber,VANGUARD,16018,519,57,2012,10,02,NA,NA,94,"pollock, other",S,Small
2012080051,635766,Tia Leber,VANGUARD,16018,519,57,2012,10,02,NA,NA,94,"pollock, other",S,Small
2012080052,090390,Tia Leber,VANGUARD,16018,519,57,2012,10,02,NA,NA,94,"pollock, other",S,Small
2012080053,635764,Tia Leber,VANGUARD,16018,519,57,2012,10,02,NA,NA,94,"pollock, other",S,Small
2012080054,635978,Tia Leber,VANGUARD,16018,519,57,2012,10,02,NA,NA,94,"pollock, other",S,Small
2012080061,635274,Tia Leber,WALTER N,16018,825,60,2012,10,03,NA,NA,99,"pollock, other",S,Small
2012080062,180195,Tia Leber,WALTER N,16018,825,60,2012,10,03,NA,NA,99,"pollock, other",S,Small
2012080063,093939,Tia Leber,WALTER N,16018,825,60,2012,10,03,NA,NA,99,"pollock, other",S,Small
2012080064,180793,Tia Leber,WALTER N,16018,825,60,2012,10,03,NA,NA,99,"pollock, other",S,Small
2012080065,210962,Tia Leber,WALTER N,16018,825,60,2012,10,03,NA,NA,99,"pollock, other",S,Small
2012080067,635289,Tia Leber,PROGRESS,16018,512,64,2012,10,03,NA,NA,118,"pollock, other",S,Small
2012080068,181380,Tia Leber,MAR PACIFICO,16018,1674,62,2012,10,03,NA,NA,96,"pollock, other",S,Small
2012080069,635970,Tia Leber,MAR PACIFICO,16018,1674,62,2012,10,03,NA,NA,96,"pollock, other",S,Small
2012080070,090534,Tia Leber,ELIZABETH F,16018,823,67,2012,10,04,NA,NA,90,"pollock, other",S,Small
2012080071,210961,Tia Leber,ELIZABETH F,16018,823,67,2012,10,04,NA,NA,90,"pollock, other",S,Small
2012080073,090343,Tia Leber,WALTER N,16018,825,68,2012,10,05,NA,NA,99,"pollock, other",S,Small
2012080074,094654,Tia Leber,WALTER N,16018,825,68,2012,10,05,NA,NA,99,"pollock, other",S,Small
2012080075,090448,Tia Leber,WALTER N,16018,825,68,2012,10,05,NA,NA,99,"pollock, other",S,Small
2012080076,090342,Tia Leber,WALTER N,16018,825,68,2012,10,05,NA,NA,99,"pollock, other",S,Small
2012080077,090281,Tia Leber,WALTER N,16018,825,68,2012,10,05,NA,NA,99,"pollock, other",S,Small
2012080078,054599,Tia Leber,OCEAN HOPE 3,16018,1623,94,2012,10,24,NA,NA,103,"pollock, other",S,Small
2012080079,210962,Tia Leber,COLLIER BROTHERS,16018,2791,97,2012,10,25,NA,NA,95,"pollock, other",S,Small
2013070049,041024,NK,CARAVELLE,NA,,8,2013,10,10,57,154,86,pollock,S,Large
2013070050,181677,,CARAVELLE,NA,,18,2013,10,20,57,154,86,pollock,S,Large
2013070051,090281,NK,CARAVELLE,NA,,11,2013,10,14,57,154,86,pollock,S,Large
2013091003,210962,,OCEAN EXPLORER,18383,5306,43,2013,10,08,NA,NA,155,pollock,S,Large
2014070019,636174,KM,CARAVELLE,NA,,7,2014,09,24,57,154,86,pollock,S,Large
2014070020,043033,KM,CARAVELLE,NA,,2,2014,09,21,57,154,86,pollock,S,Large
2014070022,090678,KM,CARAVELLE,NA,,5,2014,09,24,57,154,86,pollock,S,Large
2014070025,181068,KM,CARAVELLE,NA,,15,2014,09,29,56,152,86,pollock,S,Large
2014070027,043091,KM,CARAVELLE,NA,,4,2014,09,23,57,154,86,pollock,S,Large
2014070029,636508,KM,CARAVELLE,NA,,11,2014,09,27,57,154,86,pollock,S,Large
2014091036,220218,Will Nittler,CARAVELLE,19017,3402,1,2014,02,25,NA,NA,86,pollock,S,Large
2014091037,090599,Will Nittler,CARAVELLE,19017,3402,1,2014,02,25,NA,NA,86,pollock,S,Large
2014091038,211009,Will Nittler,CARAVELLE,19017,3402,1,2014,02,25,NA,NA,86,pollock,S,Large
2014091039,042769,Will Nittler,CARAVELLE,19017,3402,1,2014,02,25,NA,NA,86,pollock,S,Large
2014091040,090672,Will Nittler,CARAVELLE,19017,3402,1,2014,02,25,NA,NA,86,pollock,S,Large
2014091041,090376,Will Nittler,CARAVELLE,19017,3402,1,2014,02,25,NA,NA,86,pollock,S,Large
2014091042,636199,Will Nittler,CARAVELLE,19017,3402,1,2014,02,25,NA,NA,86,pollock,S,Large
2014091043,090534,Will Nittler,CARAVELLE,19017,3402,1,2014,02,25,NA,NA,86,pollock,S,Large
2014091044,182492,,OCEAN PEACE,19181,2134,325,2014,04,14,54,161,219,other,CP,Large
2014091045,636370,Will Nittler,CARAVELLE,19017,3402,1,2014,02,25,NA,NA,86,pollock,S,Large
2014091049,042580,,BAY ISLANDER,19199,1193,1,2014,03,05,NA,NA,88,pollock,S,Large
2014091050,182293,,MARCY J,19072,2142,1,2014,02,23,NA,NA,97,pollock,S,Large
2014091051,635774,,GOLD RUSH,18982,1868,1,2014,02,25,NA,NA,99,pollock,S,Large
2014091053,181793,,CARAVELLE,19201,3402,1,2014,03,06,NA,NA,86,pollock,S,Large
2014091054,181476,,CARAVELLE,19201,3402,1,2014,03,06,NA,NA,86,pollock,S,Large
2014091055,090641,,BAY ISLANDER,19199,1193,2,2014,03,09,NA,NA,88,pollock,S,Large
2014091057,181094,,MICHELLE RENEE,19010,4131,2,2014,03,01,NA,NA,112,pollock,S,Large
2014091058,042486,,DAWN,19173,5,1,2014,03,05,NA,NA,92,pollock,S,Large
2014091059,182192,,ICY MIST,19129,31729,2,2014,02,28,NA,NA,58,pollock,S,Small
2014091060,042867,,ICY MIST,19129,31729,2,2014,02,28,NA,NA,58,pollock,S,Small
2014091062,090676,Monika Libson,PEGGY JO,19509,979,2,2014,08,29,56,155,99,pollock,S,Large
2014091070,636372,Monika Libson,PEGGY JO,19509,979,2,2014,08,29,56,155,99,pollock,S,Large
2014091077,090713,Otis Allen,ANTHEM,19604,32761,2,2014,10,19,57,154,57,pollock,S,Small
2014091078,092055,Alicia Ramsey,STELLA,19692,7079,1,2014,10,18,57,154,58,pollock,S,Small
2014091079,094633,Jayne Pringle,GOLD RUSH,19620,1868,3,2014,10,28,NA,NA,99,pollock,S,Large
2014091149,055570,,VIKING EXPLORER,19605,1116,2,2014,09,05,NA,NA,124,pollock,S,Large
2015070001,090642,,COMMODORE,NA,,9,2015,02,23,55,164,133,pollock,S,Large
2015070002,636272,NFR,COMMODORE,NA,,8,2015,02,23,55,164,133,pollock,S,Large
2015070003,182086,MAR,COMMODORE,NA,,7,2015,02,22,55,164,133,pollock,S,Large
2015091012,043193,Hannah Grout,PACIFIC STORM,19887,32645,1,2015,02,19,NA,NA,88,"pollock, other",S,Large
2015091024,181097,Mellissa Williams,CHELLISSA,19980,6222,2,2015,02,22,NA,NA,70,"pollock, other",S,Large
2015091029,636465,Jonathan Brown,SEA MAC,19820,1043,4,2015,02,24,NA,NA,87,"pollock, other",S,Large
2015091036,636282,SH,CAPE KIWANDA,19860,1235,1,2015,02,24,NA,NA,85,pollock,S,Large
2015091037,180571,SH,CAPE KIWANDA,19860,1235,1,2015,02,24,NA,NA,85,pollock,S,Large
2015091053,636506,Derek Chamberlin,MAR PACIFICO,19928,1674,7,2015,02,25,NA,NA,96,"pollock, other",S,Large
2015091058,043088,Natalie Posdaljian,LISA MELINDA,19828,4506,1,2015,02,20,NA,NA,81,pollock,S,Large
2015091059,030717,Natalie Posdaljian,LISA MELINDA,19828,4506,1,2015,02,20,NA,NA,81,pollock,S,Large
2015091060,636507,Natalie Posdaljian,LISA MELINDA,19828,4506,2,2015,02,22,NA,NA,81,pollock,S,Large
2015091062,042878,MW,MARCY J,19827,2142,1,2015,02,26,NA,NA,97,pollock,S,Large
2015091063,090713,Derek Chamberlin,MAR PACIFICO,19928,1674,8,2015,03,02,NA,NA,96,pollock,S,Large
2015091076,181096,Hannah Grout,TOPAZ,19887,405,2,2015,02,28,NA,NA,86,"pollock, other",S,Large
2015091077,182289,Hannah Grout,TOPAZ,19887,405,2,2015,02,28,NA,NA,86,"pollock, other",S,Large
2015091078,182291,Hannah Grout,TOPAZ,19887,405,3,2015,03,03,NA,NA,86,pollock,S,Large
2015091079,636172,James Gossom,WALTER N,19830,825,1,2015,02,25,NA,NA,99,pollock,S,Large
2015091080,042874,James Gossom,WALTER N,19830,825,1,2015,02,25,NA,NA,99,pollock,S,Large
2015091081,182566,James Gossom,LAURA,19830,1571,2,2015,03,03,NA,NA,93,pollock,S,Large
2015091088,182465,AW,LESLIE LEE,19975,1234,5,2015,03,05,NA,NA,97,"pollock, other",S,Large
2015091089,635669,AW,LESLIE LEE,19975,1234,5,2015,03,05,NA,NA,97,"pollock, other",S,Large
2015091097,090713,Lucy Flynn,NICHOLE,20019,4037,1,2015,03,09,NA,NA,78,"pollock, other",S,Large
2015091105,042993,Monika Libson,MICHELLE RENEE,19983,4131,3,2015,03,03,NA,NA,112,pollock,S,Large
2015091114,182564,Monika Libson,MICHELLE RENEE,19983,4131,1,2015,02,27,NA,NA,112,"pollock, other",S,Large
2015091121,635680,Zachary Small,BAY ISLANDER,20046,1193,1,2015,03,15,NA,NA,88,"pollock, other",S,Large
2015091122,043190,Zachary Small,BAY ISLANDER,20046,1193,1,2015,03,15,NA,NA,88,"pollock, other",S,Large
2015091128,090590,DB,MISS SARAH,19977,4989,1,2015,03,06,NA,NA,103,pollock,S,Large
2015091129,043089,DB,OCEAN HOPE 3,19977,1623,3,2015,03,15,NA,NA,103,pollock,S,Large
2015091130,042768,DB,OCEAN HOPE 3,19977,1623,3,2015,03,15,NA,NA,103,pollock,S,Large
2015091131,182371,DB,OCEAN HOPE 3,19977,1623,3,2015,03,15,NA,NA,103,pollock,S,Large
2015091136,470180,James Gossom,CARAVELLE,19830,3402,1,2015,03,12,NA,NA,86,"pollock, other",S,Large
2015091137,636177,AW,LESLIE LEE,19975,1234,6,2015,03,10,NA,NA,97,"pollock, other",S,Large
2015091138,211049,AW,LESLIE LEE,19975,1234,6,2015,03,10,NA,NA,97,"pollock, other",S,Large
2015091139,043167,AW,LESLIE LEE,19975,1234,6,2015,03,10,NA,NA,97,"pollock, other",S,Large
2015091140,182370,AW,LESLIE LEE,19975,1234,5,2015,03,10,NA,NA,97,"pollock, other",S,Large
2015091141,181994,AW,LESLIE LEE,19975,1234,6,2015,03,10,NA,NA,97,"pollock, other",S,Large
2015091142,211049,AW,LESLIE LEE,19975,1234,6,2015,03,10,NA,NA,97,"pollock, other",S,Large
2015091175,635775,AW,MICHELLE RENEE,19975,4131,1,2015,04,02,NA,NA,112,"pollock, other",S,Large
2015091181,181793,Lauren Krepel,PACIFIC RAM,20050,4305,2,2015,04,10,NA,NA,82,pollock,S,Large
2015091198,211009,,COLUMBIA,20040,1228,2,2015,04,04,NA,NA,123,pollock,S,Large
2015091199,636178,,COLUMBIA,20040,1228,2,2015,04,04,NA,NA,123,pollock,S,Large
2015091213,182676,Otis Allen,CHELLISSA,20574,6222,1,2015,10,25,NA,NA,70,pollock,S,Large
2015091214,183276,Matthew Doster,ELIZABETH F,20543,823,1,2015,10,25,NA,NA,90,pollock,S,Large
2015091215,041528,Matthew Doster,ELIZABETH F,20543,823,1,2015,10,25,NA,NA,90,pollock,S,Large
2015091216,031676,Matthew Doster,ELIZABETH F,20543,823,1,2015,10,25,NA,NA,90,pollock,S,Large
2015091217,043485,Anna Hinson,MARCY J,20465,2142,1,2015,10,13,NA,NA,97,"pollock, other",S,Large
2015091218,031674,Anna Hinson,CELTIC,20465,3474,2,2015,09,13,NA,NA,58,pollock,S,Small
2015091222,636484,Brianna B,ALASKAN,20505,2010,3,2015,10,12,NA,NA,73,pollock,S,Large
2015091223,186247,Hanna Latzo,ICY MIST,20480,31729,2,2015,10,11,NA,NA,58,pollock,S,Small
2015091224,211058,James Gossom,LESLIE LEE,20524,1234,1,2015,09,23,NA,NA,97,pollock,S,Large
2015091225,636637,James Gossom,LAURA,20524,1571,2,2015,10,09,NA,NA,93,"pollock, other",S,Large
2015091228,182192,Erik Long,TOPAZ,20525,405,2,2015,09,26,NA,NA,86,pollock,S,Large
2015091229,636177,Janyne Pringle,COLUMBIA,20519,1228,2,2015,10,16,NA,NA,123,pollock,S,Large
2015091230,090713,Alicia Cozza,PROGRESS,20295,512,1,2015,10,15,NA,NA,118,pollock,S,Large
2015091231,211087,Brent Parkins,SUNSET BAY,20428,251,1,2015,09,02,NA,NA,122,pollock,S,Large
