,state/prov,F/M,location_code,location_type,name,latitude,longitude,psc_basin,psc_region,description,rmpc_region,rmpc_basin,Rec area-W,Rec area.Shelton,Rec area.Shelton2,Rec area.Shelton3,Rec.area.Sullaway.Shelton,Rec.area.GS.nmfs
3024,2,M,2MN25004 SQUADER 02,1,NSPT  SQUADER,NA,NA,NA,NA,NSPT            STAT AREA: 004 SQUADEREE           004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3025,2,M,2MN25004 STEN SH,1,NSPT         STEN SH,NA,NA,NA,NA,NSPT            STAT AREA: 004 STENHOUSE SHOALS    004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3026,2,M,2MN25004 STEN SH 01,1,NSPT  STEN SH,NA,NA,NA,NA,NSPT            STAT AREA: 004 STENHOUSE SHOALS    004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3027,2,M,2MN25004 STEP IS,1,NSPT         STEP IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 STEPHENS ISLAND     004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3028,2,M,2MN25004 STEP IS 09,1,NSPT  STEP IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 STEPHENS ISLAND     004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3029,2,M,2MN25004 TEEN IS,1,NSPT         TEEN IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 TREE NOB GROUP ISL  004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3030,2,M,2MN25004 TEEN IS 13,1,NSPT  TEEN IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 TREE NOB GROUP ISL  004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3031,2,M,2MN25004 TRIP IS,1,NSPT         TRIP IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 TRIPLE ISLANDS      004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3032,2,M,2MN25004 TRIP IS 01,1,NSPT  TRIP IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 TRIPLE ISLANDS      004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3033,2,M,2MN25004 TSUM IN,1,NSPT         TSUM IN,NA,NA,NA,NA,NSPT            STAT AREA: 004 TSUM TSADIA INLET   004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3034,2,M,2MN25004 TSUM IN 12,1,NSPT  TSUM IN,NA,NA,NA,NA,NSPT            STAT AREA: 004 TSUM TSADIA INLET   004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3035,2,M,2MN25004 TUCK IN,1,NSPT         TUCK IN,NA,NA,NA,NA,NSPT            STAT AREA: 004 TUCK INLET          004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3036,2,M,2MN25004 TUCK IN 10,1,NSPT  TUCK IN,NA,NA,NA,NA,NSPT            STAT AREA: 004 TUCK INLET          004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3037,2,M,2MN25004 TUGW IS,1,NSPT         TUGW IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 TUGWELL ISLAND      004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3038,2,M,2MN25004 TUGW IS 09,1,NSPT  TUGW IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 TUGWELL ISLAND      004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3039,2,M,2MN25004 VENN PS,1,NSPT         VENN PS,NA,NA,NA,NA,NSPT            STAT AREA: 004 VENN PASSAGE        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3040,2,M,2MN25004 VENN PS 10,1,NSPT  VENN PS,NA,NA,NA,NA,NSPT            STAT AREA: 004 VENN PASSAGE        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3041,2,M,2MN25004 WHIS IS 05,1,NSPT  WHIS IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 WHITESAND ISLAND PFM004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3042,2,M,2MN25005 BANK IS,1,NSPT         BANK IS,NA,NA,NA,NA,NSPT            STAT AREA: 005 BANKS ISLAND        005,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3043,2,M,2MN25005 BANK IS 17,1,NSPT  BANK IS,NA,NA,NA,NA,NSPT            STAT AREA: 005 BANKS ISLAND        005,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3044,2,M,2MN25005 FIVE,1,NSPT         FIVE,FALSE,FALSE,NA,NA,"NSPT            STAT AREA: 005 UNKNOWN PFMA 5, 105 005",NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3045,2,M,2MN25005 GREN CH,1,NSPT         GREN CH,NA,NA,NA,NA,NSPT            STAT AREA: 005 GRENVILLE CHANNEL   005,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3046,2,M,2MN25005 GREN CH 23,1,NSPT  GREN CH,NA,NA,NA,NA,NSPT            STAT AREA: 005 GRENVILLE CHANNEL   005,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3047,2,M,2MN25005 KLEW IN,1,NSPT         KLEW IN,NA,NA,NA,NA,NSPT            STAT AREA: 005 KLEWNUGGIT INLET    005,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3048,2,M,2MN25005 KLEW IN 23,1,NSPT  KLEW IN,NA,NA,NA,NA,NSPT            STAT AREA: 005 KLEWNUGGIT INLET    005,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3049,2,M,2MN25005 KUME IN,1,NSPT         KUME IN,NA,NA,NA,NA,NSPT            STAT AREA: 005 KUMEALON INLET      005,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3050,2,M,2MN25005 KUME IN 23,1,NSPT  KUME IN,NA,NA,NA,NA,NSPT            STAT AREA: 005 KUMEALON INLET      005,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3051,2,M,2MN25005 LOWE IN,1,NSPT         LOWE IN,NA,NA,NA,NA,NSPT            STAT AREA: 005 LOWE INLET          005,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3052,2,M,2MN25005 LOWE IN 24,1,NSPT  LOWE IN,NA,NA,NA,NA,NSPT            STAT AREA: 005 LOWE INLET          005,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3053,2,M,2MN25005 WEST IN,1,NSPT         WEST IN,NA,NA,NA,NA,NSPT            STAT AREA: 005 WEST INLET          005,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3054,2,M,2MN25005 WEST IN 23,1,NSPT  WEST IN,NA,NA,NA,NA,NSPT            STAT AREA: 005 WEST INLET          005,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3055,2,M,2MN2502E COPP BY,1,NSPT         COPP BY,NA,NA,NA,NA,NSPT            STAT AREA: 02E COPPER BAY          02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3056,2,M,2MN2502E COPP BY 02,1,NSPT  COPP BY,NA,NA,NA,NA,NSPT            STAT AREA: 02E COPPER BAY          02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3057,2,M,2MN2502E CUMS HD,1,NSPT         CUMS HD,NA,NA,NA,NA,NSPT            STAT AREA: 02E CUMSHEWA HEAD       02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3058,2,M,2MN2502E CUMS HD 03,1,NSPT  CUMS HD,NA,NA,NA,NA,NSPT            STAT AREA: 02E CUMSHEWA HEAD       02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3059,2,M,2MN2502E CUMS IN,1,NSPT         CUMS IN,NA,NA,NA,NA,NSPT            STAT AREA: 02E CUMSHEWA INLET      02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3060,2,M,2MN2502E CUMS IN 03,1,NSPT  CUMS IN,NA,NA,NA,NA,NSPT            STAT AREA: 02E CUMSHEWA INLET      02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3061,2,M,2MN2502E DODG PT,1,NSPT         DODG PT,NA,NA,NA,NA,NSPT            STAT AREA: 02E DODGE POINT         02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3062,2,M,2MN2502E DODG PT 08,1,NSPT  DODG PT,NA,NA,NA,NA,NSPT            STAT AREA: 02E DODGE POINT         02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3063,2,M,2MN2502E GILL AR,1,NSPT         GILL AR,NA,NA,NA,NA,NSPT            STAT AREA: 02E GILLATT ARM         02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3064,2,M,2MN2502E GILL AR 04,1,NSPT  GILL AR,NA,NA,NA,NA,NSPT            STAT AREA: 02E GILLATT ARM         02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3065,2,M,2MN2502E GORD CV,1,NSPT         GORD CV,NA,NA,NA,NA,NSPT            STAT AREA: 02E GORDON COVE         02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3066,2,M,2MN2502E GORD CV 04,1,NSPT  GORD CV,NA,NA,NA,NA,NSPT            STAT AREA: 02E GORDON COVE         02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3067,2,M,2MN2502E LOUI IS,1,NSPT         LOUI IS,NA,NA,NA,NA,NSPT            STAT AREA: 02E LOUISE ISLAND       02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3068,2,M,2MN2502E LOUI IS 03,1,NSPT  LOUI IS,NA,NA,NA,NA,NSPT            STAT AREA: 02E LOUISE ISLAND       02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3069,2,M,2MN2502E LYEL IS,1,NSPT         LYEL IS,NA,NA,NA,NA,NSPT            STAT AREA: 02E LYELL ISLAND        02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3070,2,M,2MN2502E LYEL IS 09,1,NSPT  LYEL IS,NA,NA,NA,NA,NSPT            STAT AREA: 02E LYELL ISLAND        02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3071,2,M,2MN2502E MORE CA,1,NSPT         MORE CA,NA,NA,NA,NA,NSPT            STAT AREA: 02E MORESBY CAMP        02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3072,2,M,2MN2502E MORE CA 04,1,NSPT  MORE CA,NA,NA,NA,NA,NSPT            STAT AREA: 02E MORESBY CAMP        02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3073,2,M,2MN2502E MORE IS,1,NSPT         MORE IS,NA,NA,NA,NA,NSPT            STAT AREA: 02E MORESBY ISLAND      02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3074,2,M,2MN2502E MORE IS 13,1,NSPT  MORE IS,NA,NA,NA,NA,NSPT            STAT AREA: 02E MORESBY ISLAND      02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3075,2,M,2MN2502E PALL CR,1,NSPT         PALL CR,NA,NA,NA,NA,NSPT            STAT AREA: 02E PALLANT CREEK       02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3076,2,M,2MN2502E PALL CR 04,1,NSPT  PALL CR,NA,NA,NA,NA,NSPT            STAT AREA: 02E PALLANT CREEK       02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3077,2,M,2MN2502E POWR BY,1,NSPT         POWR BY,NA,NA,NA,NA,NSPT            STAT AREA: 02E POWRIVCO BAY        02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3078,2,M,2MN2502E POWR BY 09,1,NSPT  POWR BY,NA,NA,NA,NA,NSPT            STAT AREA: 02E POWRIVCO BAY        02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3079,2,M,2MN2502E RACE TA,1,NSPT         RACE TA,NA,NA,NA,NA,NSPT            STAT AREA: 02E RACE TACK           02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3080,2,M,2MN2502E RACE TA 08,1,NSPT  RACE TA,NA,NA,NA,NA,NSPT            STAT AREA: 02E RACE TACK           02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3081,2,M,2MN2502E SANDSPI,1,NSPT         SANDSPI,NA,NA,NA,NA,NSPT            STAT AREA: 02E SANDSPIT            02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3082,2,M,2MN2502E SANDSPI 02,1,NSPT  SANDSPI,NA,NA,NA,NA,NSPT            STAT AREA: 02E SANDSPIT            02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3083,2,M,2MN2502E SHIN BY,1,NSPT         SHIN BY,NA,NA,NA,NA,NSPT            STAT AREA: 02E SHINGLE BAY         02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3084,2,M,2MN2502E SHIN BY 01,1,NSPT  SHIN BY,NA,NA,NA,NA,NSPT            STAT AREA: 02E SHINGLE BAY         02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3085,2,M,2MN2502E SKID IN,1,NSPT         SKID IN,NA,NA,NA,NA,NSPT            STAT AREA: 02E SKIDEGATE INLET     02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3086,2,M,2MN2502E SKID IN 01,1,NSPT  SKID IN,NA,NA,NA,NA,NSPT            STAT AREA: 02E SKIDEGATE INLET     02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3087,2,M,2MN2502E SKID PT,1,NSPT         SKID PT,NA,NA,NA,NA,NSPT            STAT AREA: 02E SKIDEGATE POINT     02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3088,2,M,2MN2502E SKID PT 01,1,NSPT  SKID PT,NA,NA,NA,NA,NSPT            STAT AREA: 02E SKIDEGATE POINT     02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3089,2,M,2MN2502E TWOE,1,NSPT         TWOE,FALSE,FALSE,NA,NA,NSPT            STAT AREA: 02E UNKNOWN PFMA 2(EAST)02E,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3090,2,M,2MN2502W BONE PT 49,1,NSPT  BONE PT,NA,NA,NA,NA,NSPT            STAT AREA: 02W BONE POINT PFMA 2   02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3091,2,M,2MN2502W BOTT PT,1,NSPT         BOTT PT,NA,NA,NA,NA,NSPT            STAT AREA: 02W BOTTLE POINT        02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3092,2,M,2MN2502W BOTT PT 61,1,NSPT  BOTT PT,NA,NA,NA,NA,NSPT            STAT AREA: 02W BOTTLE POINT        02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3093,2,M,2MN2502W BROC IS 92,1,NSPT  BROC IS,NA,NA,NA,NA,NSPT            STAT AREA: 02W BROCK ISLANDS PFMA 202W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3094,2,M,2MN2502W BUCK PT,1,NSPT         BUCK PT,NA,NA,NA,NA,NSPT            STAT AREA: 02W BUCK POINT          02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3095,2,M,2MN2502W BUCK PT 63,1,NSPT  BUCK PT,NA,NA,NA,NA,NSPT            STAT AREA: 02W BUCK POINT          02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3096,2,M,2MN2502W CART SD,1,NSPT         CART SD,NA,NA,NA,NA,NSPT            STAT AREA: 02W CARTWRIGHT SOUND    02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3097,2,M,2MN2502W CART SD 68,1,NSPT  CART SD,NA,NA,NA,NA,NSPT            STAT AREA: 02W CARTWRIGHT SOUND    02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3098,2,M,2MN2502W CART SO 02,1,NSPT  CART SO,NA,NA,NA,NA,NSPT            STAT AREA: 02W CARTWRIGHT SOUND PFM02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3099,2,M,2MN2502W CHAA IS,1,NSPT         CHAA IS,NA,NA,NA,NA,NSPT            STAT AREA: 02W CHAATL ISLAND       02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3100,2,M,2MN2502W CHAA IS 66,1,NSPT  CHAA IS,NA,NA,NA,NA,NSPT            STAT AREA: 02W CHAATL ISLAND       02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3101,2,M,2MN2502W CONE HD,1,NSPT         CONE HD,NA,NA,NA,NA,NSPT            STAT AREA: 02W CONE HEAD           02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3102,2,M,2MN2502W CONE HD 74,1,NSPT  CONE HD,NA,NA,NA,NA,NSPT            STAT AREA: 02W CONE HEAD           02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3103,2,M,2MN2502W CP HENR 49,1,NSPT  CP HENR,NA,NA,NA,NA,NSPT            STAT AREA: 02W CAPE HENRY PFMA 2   02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3104,2,M,2MN2502W DENH PT 49,1,NSPT  DENH PT,NA,NA,NA,NA,NSPT            STAT AREA: 02W DENHAM POINT PFMA 2 02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3105,2,M,2MN2502W EGLE BY,1,NSPT         EGLE BY,NA,NA,NA,NA,NSPT            STAT AREA: 02W ENGLEFIELD BAY      02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3106,2,M,2MN2502W EGLE BY 49,1,NSPT  EGLE BY,NA,NA,NA,NA,NSPT            STAT AREA: 02W ENGLEFIELD BAY      02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3107,2,M,2MN2502W FAME PT,1,NSPT         FAME PT,NA,NA,NA,NA,NSPT            STAT AREA: 02W FAME POINT          02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3108,2,M,2MN2502W FAME PT 69,1,NSPT  FAME PT,NA,NA,NA,NA,NSPT            STAT AREA: 02W FAME POINT          02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3109,2,M,2MN2502W FREE RK 79,1,NSPT  FREE RK,NA,NA,NA,NA,NSPT            STAT AREA: 02W FREEMAN ROCK PFMA 2 02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3110,2,M,2MN2502W HIBB IS 49,1,NSPT  HIBB IS,NA,NA,NA,NA,NSPT            STAT AREA: 02W HIBBEN ISLAND PFMA 202W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3111,2,M,2MN2502W HIPP IS,1,NSPT         HIPP IS,NA,NA,NA,NA,NSPT            STAT AREA: 02W HIPPA ISLAND        02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3112,2,M,2MN2502W HIPP IS 87,1,NSPT  HIPP IS,NA,NA,NA,NA,NSPT            STAT AREA: 02W HIPPA ISLAND        02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3113,2,M,2MN2502W HIPP PS 87,1,NSPT  HIPP PS,NA,NA,NA,NA,NSPT            STAT AREA: 02W HIPPA PASSAGE PFMA 202W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3114,2,M,2MN2502W HIPP RK 88,1,NSPT  HIPP RK,NA,NA,NA,NA,NSPT            STAT AREA: 02W HIPPA ROCKS PFMA 2  02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3115,2,M,2MN2502W HNTR PT 68,1,NSPT  HNTR PT,NA,NA,NA,NA,NSPT            STAT AREA: 02W HUNTER POINT PFMA 2W02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3116,2,M,2MN2502W KANO IN,1,NSPT         KANO IN,NA,NA,NA,NA,NSPT            STAT AREA: 02W KANO INLET          02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3117,2,M,2MN2502W KANO IN 69,1,NSPT  KANO IN,NA,NA,NA,NA,NSPT            STAT AREA: 02W KANO INLET PFMA 2   02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3118,2,M,2MN2502W KANO IN 70,1,NSPT  KANO IN,NA,NA,NA,NA,NSPT            STAT AREA: 02W KANO INLET          02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3119,2,M,2MN2502W KIND PT,1,NSPT         KIND PT,NA,NA,NA,NA,NSPT            STAT AREA: 02W KINDAKUN POINT      02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3120,2,M,2MN2502W KIND PT 69,1,NSPT  KIND PT,NA,NA,NA,NA,NSPT            STAT AREA: 02W KINDAKUN POINT      02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3121,2,M,2MN2502W KUNA PT,1,NSPT         KUNA PT,NA,NA,NA,NA,NSPT            STAT AREA: 02W KUNAKUN POINT       02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3122,2,M,2MN2502W KUNA PT 79,1,NSPT  KUNA PT,NA,NA,NA,NA,NSPT            STAT AREA: 02W KUNAKUN POINT       02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3123,2,M,2MN2502W LOUI RK,1,NSPT         LOUI RK,NA,NA,NA,NA,NSPT            STAT AREA: 02W LOUIS ROCKS         02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3124,2,M,2MN2502W LOUI RK 92,1,NSPT  LOUI RK,NA,NA,NA,NA,NSPT            STAT AREA: 02W LOUIS ROCKS         02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3125,2,M,2MN2502W MACM IS,1,NSPT         MACM IS,NA,NA,NA,NA,NSPT            STAT AREA: 02W MACMILLAN ISLAND    02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3126,2,M,2MN2502W MACM IS 01,1,NSPT  MACM IS,NA,NA,NA,NA,NSPT            STAT AREA: 02W MACMILLAN ISLAND    02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3127,2,M,2MN2502W MARB IS,1,NSPT         MARB IS,NA,NA,NA,NA,NSPT            STAT AREA: 02W MARBLE ISLAND       02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3128,2,M,2MN2502W MARB IS 68,1,NSPT  MARB IS,NA,NA,NA,NA,NSPT            STAT AREA: 02W MARBLE ISLAND       02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3129,2,M,2MN2502W MOOR CH,1,NSPT         MOOR CH,NA,NA,NA,NA,NSPT            STAT AREA: 02W MOORE CHANNEL       02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3130,2,M,2MN2502W MOOR CH 60,1,NSPT  MOOR CH,NA,NA,NA,NA,NSPT            STAT AREA: 02W MOORE CHANNEL       02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3131,2,M,2MN2502W NEST IN 87,1,NSPT  NEST IN,NA,NA,NA,NA,NSPT            STAT AREA: 02W NESTO INLET PFMA 2  02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3132,2,M,2MN2502W NEWT PT 66,1,NSPT  NEWT PT,NA,NA,NA,NA,NSPT            STAT AREA: 02W NEWTON POINT PFMA 2 02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3133,2,M,2MN2502W PR LOUI,1,NSPT         PR LOUI,NA,NA,NA,NA,NSPT            STAT AREA: 02W PORT LOUIS          02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3134,2,M,2MN2502W PR LOUI 94,1,NSPT  PR LOUI,NA,NA,NA,NA,NSPT            STAT AREA: 02W PORT LOUIS          02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3135,2,M,2MN2502W RENN SD,1,NSPT         RENN SD,NA,NA,NA,NA,NSPT            STAT AREA: 02W RENNELL SOUND       02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3136,2,M,2MN2502W RENN SD 78,1,NSPT  RENN SD,NA,NA,NA,NA,NSPT            STAT AREA: 02W RENNELL SOUND       02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3137,2,M,2MN2502W RICH HD 76,1,NSPT  RICH HD,NA,NA,NA,NA,NSPT            STAT AREA: 02W RICHARDSON HEAD PFMA02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3138,2,M,2MN2502W SELV PT,1,NSPT         SELV PT,NA,NA,NA,NA,NSPT            STAT AREA: 02W SELVESEN POINT      02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3139,2,M,2MN2502W SELV PT 88,1,NSPT  SELV PT,NA,NA,NA,NA,NSPT            STAT AREA: 02W SELVESEN POINT      02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3140,2,M,2MN2502W SKID CH,1,NSPT         SKID CH,NA,NA,NA,NA,NSPT            STAT AREA: 02W SKIDEGATE CHANNEL   02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3141,2,M,2MN2502W SKID CH 67,1,NSPT  SKID CH,NA,NA,NA,NA,NSPT            STAT AREA: 02W SKIDEGATE CHANNEL   02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3142,2,M,2MN2502W SKID PT 64,1,NSPT  SKID PT,NA,NA,NA,NA,NSPT            STAT AREA: 02W SKIDEGATE POINT PFMA02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3143,2,M,2MN2502W SUND IN,1,NSPT         SUND IN,NA,NA,NA,NA,NSPT            STAT AREA: 02W SUNDAY INLET        02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3144,2,M,2MN2502W SUND IN 38,1,NSPT  SUND IN,NA,NA,NA,NA,NSPT            STAT AREA: 02W SUNDAY INLET        02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3145,2,M,2MN2502W TANA BY,1,NSPT         TANA BY,NA,NA,NA,NA,NSPT            STAT AREA: 02W TANA BAY            02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3146,2,M,2MN2502W TANA BY 68,1,NSPT  TANA BY,NA,NA,NA,NA,NSPT            STAT AREA: 02W TANA BAY            02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3147,2,M,2MN2502W TART IN 80,1,NSPT  TART IN,NA,NA,NA,NA,NSPT            STAT AREA: 02W TARTU INLET PFMA 2  02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3148,2,M,2MN2502W TART PT 80,1,NSPT  TART PT,NA,NA,NA,NA,NSPT            STAT AREA: 02W TARTU POINT PFMA 2  02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3149,2,M,2MN2502W TASU SD,1,NSPT         TASU SD,NA,NA,NA,NA,NSPT            STAT AREA: 02W TASU SOUND          02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3150,2,M,2MN2502W TASU SD 42,1,NSPT  TASU SD,NA,NA,NA,NA,NSPT            STAT AREA: 02W TASU SOUND          02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3151,2,M,2MN2502W TCEN PT,1,NSPT         TCEN PT,NA,NA,NA,NA,NSPT            STAT AREA: 02W TCENAKUN POINT      02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3152,2,M,2MN2502W TCEN PT 63,1,NSPT  TCEN PT,NA,NA,NA,NA,NSPT            STAT AREA: 02W TCENAKUN POINT      02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3153,2,M,2MN2502W TWOW,1,NSPT         TWOW,NA,NA,NA,NA,NSPT            STAT AREA: 02W UNKNOWN PFMA 2(WEST)02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3154,2,M,2MN2502W TWOWI,1,NSPT  TWOWI,NA,NA,NA,NA,NSPT            STAT AREA: 02W UNKNOWN PFMA 2      02W,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
3155,2,M,2MN25H001ANDR PT 02,NA,NSPT  ANDR PT [1-2],NA,NA,NA,NA,NA,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
