recovery_id,tag_type,tag_code,tag_status,sequential_number,Observer,Vessel_name,Vessel_type,Cruise_no,Second_Cruise_no,Vessel_or_Plant_code,Haul_or_Delivery_no,species_name_by_observer,Missing_Fins,sample:in_or_out?,recovery_date,run_year,Lat,latmin,Hem,Long,Longmin,Bear,Area,Source_of_capture_information,sex,gonad_maturity,length,weight,Other_comments,Scalesample,Date_entered,Plant_recovery,detection_method,sampling_site,Date_snout_sent_to_ABL,Jerry_detected_with_wand,sampling_agency,fishery,gear_name,Report_code,New_data,length_code,length_type,weight_code,weight_type,recorded_mark,location_type,hssector,sequential_column_number,sequential_row_number,delivery_date,plant_name,specimen_number,Initials_CWT_reader
1982091036,,072209,1,,MARSHALL_B,MYS BELKINA,,,,,,CHINOOK,Ad,,19820511,1982,40,57,N,124,25,W,,,F,,520,1.8,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091037,,065902,1,,MARSHALL_B,MYS BELKINA,,,,,,CHINOOK,Ad,,19820510,1982,40,50,N,124,26,W,,,F,,480,1.23,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091038,,621704,1,,MARSHALL_B,MYS BELKINA,,,,,,CHINOOK,Ad,,19820511,1982,40,57,N,124,27,W,,,M,,560,2.05,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091039,,065902,1,,MARSHALL_B,MYS BELKINA,,,,,,CHINOOK,Ad,,19820510,1982,40,50,N,124,26,W,,,M,,560,2.1,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091040,,065903,1,,MARSHALL_B,MYS BELKINA,,,,,,CHINOOK,Ad,,19820517,1982,40,45,N,124,29,W,,,F,,570,2.4,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091041,,072216,1,,MARSHALL_B,MYS BELKINA,,,,,,CHINOOK,Ad,,19820510,1982,40,50,N,124,26,W,,,F,,530,1.95,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091042,,066117,1,,O'BRIEN_R_K,MRAMORNY,,,,,,CHINOOK,Ad,,19820507,1982,40,50,N,124,23,W,,,F,,460,1,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091043,,066120,1,,O'BRIEN_R_K,MRAMORNY,,,,,,CHINOOK,Ad,,19820509,1982,40,47,N,124,27,W,,,M,,440,1.1,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091044,,066117,1,,O'BRIEN_R_K,MRAMORNY,,,,,,CHINOOK,Ad,,19820504,1982,41,40,N,124,21,W,,,F,,510,1.3,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091045,,066120,1,,O'BRIEN_R_K,MRAMORNY,,,,,,CHINOOK,Ad,,19820504,1982,41,40,N,124,21,W,,,M,,520,1.4,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091046,,066120,1,,O'BRIEN_R_K,MRAMORNY,,,,,,CHINOOK,Ad,,19820428,1982,44,4,N,124,24,W,,,M,,490,1.4,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091047,,072228,1,,O'BRIEN_R_K,MRAMORNY,,,,,,CHINOOK,Ad,,19820504,1982,41,40,N,124,21,W,,,F,,560,2,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091048,,066117,1,,O'BRIEN_R_K,MRAMORNY,,,,,,CHINOOK,Ad,,19820509,1982,40,47,N,124,27,W,,,F,,530,1.6,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091049,,066117,1,,O'BRIEN_R_K,MRAMORNY,,,,,,CHINOOK,Ad,,19820509,1982,40,47,N,124,27,W,,,M,,500,1.3,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091050,,066109,1,,FRAZIER_P,ALEXSANDROVSK,,,,,,CHINOOK,Ad,,19820425,1982,44,44,N,124,24,W,,,F,,762,,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,,,5000,1,1,,,,,,
1982091051,,066120,1,,FRAZIER_P,ALEXSANDROVSK,,,,,,CHINOOK,Ad,,19820501,1982,43,54,N,124,18,W,,,M,,490,1.54,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091052,,066120,1,,FRAZIER_P,ALEXSANDROVSK,,,,,,CHINOOK,Ad,,19820502,1982,44,44,N,124,24,W,,,F,,490,1.65,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091053,,072509,1,,FRAZIER_P,ALEXSANDROVSK,,,,,,CHINOOK,Ad,,19820502,1982,43,58,N,124,15,W,,,M,,327,0.45,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091054,,066121,1,,FRAZIER_P,ALEXSANDROVSK,,,,,,CHINOOK,Ad,,19820502,1982,43,58,N,124,15,W,,,F,,333,0.5,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091055,,625104,1,,FRAZIER_P,ALEXSANDROVSK,,,,,,CHINOOK,Ad,,19820502,1982,43,58,N,124,15,W,,,M,,312,0.4,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091056,,066121,1,,FRAZIER_P,ALEXSANDROVSK,,,,,,CHINOOK,Ad,,19820502,1982,43,58,N,124,15,W,,,M,,306,0.37,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091057,,072229,1,,FRAZIER_P,ALEXSANDROVSK,,,,,,CHINOOK,Ad,,19820502,1982,43,47,N,124,17,W,,,F,,501,1.84,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091058,,066136,1,,FRAZIER_P,ALEXSANDROVSK,,,,,,CHINOOK,Ad,,19820505,1982,41,28,N,124,28,W,,,F,,470,1.38,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091059,,066133,1,,FRAZIER_P,ALEXSANDROVSK,,,,,,CHINOOK,Ad,,19820506,1982,40,50,N,124,26,W,,,F,,520,1.82,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091060,,066109,1,,FRAZIER_P,ALEXSANDROVSK,,,,,,CHINOOK,Ad,,19820506,1982,40,50,N,124,26,W,,,F,,500,1.4,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091061,,066109,1,,FRAZIER_P,ALEXSANDROVSK,,,,,,CHINOOK,Ad,,19820512,1982,41,15,N,124,27,W,,,M,,595,,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,,,5000,1,1,,,,,,
1982091062,,072340,1,,FRAZIER_P,ALEXSANDROVSK,,,,,,CHINOOK,Ad,,19820512,1982,41,15,N,124,27,W,,,F,,500,1.55,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091063,,065903,1,,FRAZIER_P,ALEXSANDROVSK,,,,,,CHINOOK,Ad,,19820512,1982,41,15,N,124,27,W,,,F,,521,1.84,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091065,,072229,1,,NIEDFELT_G,SAGITTA,,,,,,CHINOOK,Ad,,19820614,1982,46,53,N,124,28,W,,,F,,580,2.5,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091066,,071841,1,,NIEDFELT_G,SAGITTA,,,,,,CHINOOK,Ad,,19820603,1982,46,32,N,124,21,W,,,M,,910,9.4,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091067,,631745,1,,DAVIS_M,ALFEUS,,,,,,CHINOOK,Ad,,19820702,1982,47,57,N,124,55,W,,,F,,950,11.8,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091068,,072160,1,,DAVIS_M,ALFEUS,,,,,,CHINOOK,Ad,,19820702,1982,48,57,N,124,55,W,,,F,,700,4.2,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091069,,632102,1,,DAVIS_M,ALFEUS,,,,,,CHINOOK,Ad,,19820705,1982,48,27,N,124,56,W,,,F,,580,2.5,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091070,,632208,1,,DAVIS_M,ALFEUS,,,,,,CHINOOK,Ad,,19820707,1982,48,24,N,124,56,W,,,F,,570,2.5,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091071,,066120,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820521,1982,40,30,N,124,35,W,,,M,,510,1.68,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091072,,065902,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820520,1982,40,28,N,124,32,W,,,F,,560,2.22,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091073,,066117,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820521,1982,40,32,N,124,36,W,,,F,,510,1.62,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091074,,066136,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820519,1982,40,32,N,124,36,W,,,F,,510,1.78,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091075,,065903,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820520,1982,40,28,N,124,34,W,,,M,,580,2.4,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091076,,072231,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820519,1982,40,45,N,124,30,W,,,F,,510,1.58,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091078,,065903,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820515,1982,41,4,N,124,30,W,,,M,,590,2.4,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091079,,066117,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820517,1982,40,57,N,124,36,W,,,F,,510,1.48,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091080,,065902,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820521,1982,40,40,N,124,31,W,,,M,,520,1.56,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091081,,066109,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820518,1982,40,45,N,124,30,W,,,F,,500,1.25,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091082,,621808,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820511,1982,40,59,N,124,32,W,,,F,,510,1.24,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091083,,066133,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820511,1982,40,59,N,124,32,W,,,M,,550,2.1,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091084,,072235,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820512,1982,40,49,N,124,30,W,,,F,,500,1.5,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091085,,066134,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820511,1982,40,5,N,124,32,W,,,F,,510,1.42,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091086,,071934,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820510,1982,40,45,N,124,33,W,,,M,,480,1.36,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091087,,072246,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820501,1982,40,59,N,124,32,W,,,F,,510,1.7,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091088,,066115,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820515,1982,41,41,N,124,33,W,,,F,,640,2.8,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091089,,065903,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820515,1982,41,4,N,124,30,W,,,F,,540,1.63,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091090,,065903,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820515,1982,41,4,N,124,33,W,,,F,,550,1.68,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091091,,066115,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820508,1982,40,45,N,124,30,W,,,F,,720,3.6,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091092,,066110,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820515,1982,41,41,N,124,33,W,,,F,,810,,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,,,5000,1,1,,,,,,
1982091093,,065913,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820515,1982,41,41,N,124,33,W,,,F,,330,0.38,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091094,,066120,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820511,1982,40,59,N,124,32,W,,,M,,400,,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,,,5000,1,1,,,,,,
1982091095,,066134,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820511,1982,40,56,N,124,33,W,,,M,,520,1.6,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091096,,066109,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820511,1982,40,56,N,124,33,W,,,M,,520,1.64,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091097,,065902,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820511,1982,40,59,N,124,32,W,,,M,,480,1.36,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091099,,072215,1,,KRUEGER_R,MYS CHASOVOY,JV_POLISH,,,,,CHINOOK,Ad,,19820511,1982,40,59,N,124,32,W,,,F,,500,1.32,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091101,,071854,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820501,1982,40,59,N,124,32,W,,,F,,540,1.86,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091102,,066117,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820511,1982,40,59,N,124,32,W,,,M,,580,2.05,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091103,,065902,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820511,1982,40,56,N,124,33,W,,,F,,520,1.58,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091104,,066134,1,,KRUEGER_R,MYS CHASOVOY,JV_SOVIET,,,,,CHINOOK,Ad,,19820510,1982,40,45,N,124,33,W,,,M,,510,2.15,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091105,,022000,1,,HICKS_M,DAI HO #303,,,,,,CHINOOK,Ad,,19820627,1982,53,5,N,167,11,W,,,F,,615,2.5,,,19841001,,V,hsea,,,,81,TRAWL,,N,0,1,1,1,5000,1,3,,,,,,
1982091108,,072307,1,,LECAPTAIN_L,IZUMRUDNYI,JV_POLISH,,,,,CHINOOK,Ad,,19820601,1982,46,29,N,124,12,W,,,M,,480,1.5,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091109,,632042,1,,GUTERMUTH_F,KARAGOCH,,,,,,CHINOOK,Ad,,19820718,1982,48,25,N,124,56,W,,,F,,540,2.28,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091110,,111618,1,,GUTERMUTH_F,KARAGOCH,,,,,,CHINOOK,Ad,,19820718,1982,48,25,N,124,56,W,,,,,,,,,19841001,,V,hsea,,,,80,TRAWL,,N,,,,,5000,1,1,,,,,,
1982091111,,072340,1,,JAMES_K,MYS OBRUCHEVA,,,,,,CHINOOK,Ad,,19820908,1982,48,4,N,125,19,W,,,M,,764,6.6,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091112,,632101,1,,JAMES_K,MRAMORNY,,,,,,CHINOOK,Ad,,19820823,1982,48,20,N,124,56,W,,,M,,670,2.9,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091113,,621703,1,,JAMES_K,MYS OBRUCHEVA,,,,,,CHINOOK,Ad,,19820914,1982,43,12,N,124,40,W,,,F,,714,3.75,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091114,,H60101,1,,NORMAN_W,KARAGOCH,,,,,,CHINOOK,Ad,,19820920,1982,47,4,N,124,45,W,,,F,,621,3.09,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091115,,050642,1,,NORMAN_W,KARAGOCH,,,,,,CHINOOK,Ad,,19820901,1982,48,18,N,125,0,W,,,F,,670,4.06,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091116,,072344,1,,NORMAN_W,KARAGOCH,,,,,,CHINOOK,Ad,,19820925,1982,47,33,N,124,47,W,,,M,,541,1.89,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091117,,072335,1,,BARNARD_JC,IZUMRUDNYI,JV_SOVIET,,,,,CHINOOK,Ad,,19820916,1982,46,56,N,124,36,W,,,M,,570,2.25,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091118,,050746,1,,NORMAN_W,KARAGOCH,,,,,,CHINOOK,Ad,,19820925,1982,47,34,N,124,46,W,,,M,,527,1.97,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091119,,632047,1,,NORMAN_W,KARAGOCH,,,,,,CHINOOK,Ad,,19820919,1982,48,23,N,125,12,W,,,F,,536,1.95,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091120,,632102,1,,NORMAN_WM,ARAGONIT,,,,,,CHINOOK,Ad,,19820807,1982,48,15,N,124,58,W,,,M,,530,1.85,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091121,,621703,1,,NORMAN_W,KARAGOCH,,,,,,CHINOOK,Ad,,19820920,1982,46,57,N,124,39,W,,,F,,627,3.65,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091122,,603359,1,,NORMAN_W,KARAGOCH,,,,,,CHINOOK,Ad,,19820920,1982,47,4,N,124,45,W,,,F,,668,,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,,,5000,1,1,,,,,,
1982091123,,632104,1,,DAVIS_M,ARGUNOUT,,,,,,CHINOOK,Ad,,19820930,1982,48,20,N,125,13,W,,,F,,570,2.1,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091124,,064812,1,,HAMMAND_S,SAGITTA,,,,,,CHINOOK,Ad,,19820704,1982,48,48,N,125,25,W,,,F,,820,6.8,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091125,,050527,1,,HAMMAND_S,PATIENCE,,,,,,CHINOOK,Ad,,19821001,1982,48,16,N,124,12,W,,,F,,640,3.47,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091126,,632042,1,,WALENGE_M,NADEZDHA,JV_SOVIET,,,,,CHINOOK,Ad,,19820630,1982,45,15,N,124,9,W,,,M,,680,4.5,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091127,,072055,1,,WALENGE_M,NADEZDHA,JV_SOVIET,,,,,CHINOOK,Ad,,19820608,1982,47,18,N,124,25,W,,,F,,650,3.8,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091128,,050433,1,,WALENGE_M,NADEZDHA,JV_SOVIET,,,,,CHINOOK,Ad,,19820629,1982,47,47,N,124,24,W,,,,,,,,,19841001,,V,hsea,,,,80,TRAWL,,N,,,,,5000,1,1,,,,,,
1982091129,,072160,1,,WALENGE_M,NADEZDHA,JV_SOVIET,,,,,CHINOOK,Ad,,19820704,1982,47,21,N,124,44,W,,,M,,670,4.2,,,19841001,,V,hsea,,,,80,TRAWL,,N,0,1,1,1,5000,1,1,,,,,,
1982091130,,042034,1,,PROCTOR,,,,,,,CHINOOK,Ad,,19821028,1982,54,37,N,158,44,W,,,F,,470,1.35,,,19841001,,V,hsea,,,,81,TRAWL,,N,0,1,1,1,5000,1,3,,,,,,
1982091131,,042034,1,,MCCOLLOUGH_K,ZUIYO MARU #2,,,,,,CHINOOK,Ad,,19821108,1982,55,26,N,167,58,W,,,F,,505,1.8,,,19841001,,V,hsea,,,,82,TRAWL,,N,0,1,1,1,5000,1,4,,,,,,
1982091132,,072239,1,,JOHNSON_D,KOSHIN MARU #11,,,,,,CHINOOK,Ad,,19821114,1982,54,56,N,157,26,W,,,F,,600,2.9,,,19841001,,V,hsea,,,,81,TRAWL,,N,0,1,1,1,5000,1,3,,,,,,
1982091133,,072226,1,,TROUTMAN_B,FUKOYOSKI MARU #38,JV_JAPAN,,,,,CHINOOK,Ad,,19821112,1982,58,37,N,148,21,W,,,F,,635,3.4,,,19841001,,V,hsea,,,,81,TRAWL,,N,0,1,1,1,5000,1,3,,,,,,
1982091134,,072505,1,,JOHNSON_D,DAISHIN MARU #28,JV_JAPAN,,,,,CHINOOK,Ad,,19821129,1982,54,43,N,158,9,W,,,F,,520,1.75,,,19841001,,V,hsea,,,,81,TRAWL,,N,0,1,1,1,5000,1,3,,,,,,
1982092001,,031721,1,,,OSHORO_MARU,JPN_RESEARCH,,,,,COHO,Ad,,19820723,1982,55,0,N,143,0,W,,,F,,598,2.78,,,19841001,,V,hsea,,,,83,RESGILL,,N,0,1,1,1,5000,1,,,,,,,
1982092002,,031744,1,,,OSHORO_MARU,JPN_RESEARCH,,,,,COHO,Ad,,19820725,1982,56,28,N,135,19,W,,,,,190,0.09,,,19841001,,V,hsea,,,,83,RESGILL,,N,0,1,1,1,5000,1,,,,,,,
1982092003,,031745,1,,,OSHORO_MARU,JPN_RESEARCH,,,,,COHO,Ad,,19820725,1982,56,28,N,135,19,W,,,,,211,0.1,,,19841001,,V,hsea,,,,83,RESGILL,,N,0,1,1,1,5000,1,,,,,,,
1982092004,,031745,1,,,OSHORO_MARU,JPN_RESEARCH,,,,,COHO,Ad,,19820725,1982,56,28,N,135,19,W,,,,,201,0.11,,,19841001,,V,hsea,,,,83,RESGILL,,N,0,1,1,1,5000,1,,,,,,,
1982092005,,471601,1,,,OSHORO_MARU,JPN_RESEARCH,,,,,COHO,Ad,,19820725,1982,56,28,N,135,19,W,,,,,208,0.1,,,19841001,,V,hsea,,,,83,RESGILL,,N,0,1,1,1,5000,1,,,,,,,
1982092006,,121824,1,,,OSHORO_MARU,JPN_RESEARCH,,,,,STEELHEAD,Ad,,19820723,1982,55,0,N,143,0,W,,,M,,740,4.55,,,19841001,,V,hsea,,,,83,RESGILL,,N,0,1,1,1,5000,1,,,,,,,
1982092007,,102161,1,,,OSHORO_MARU,JPN_RESEARCH,,,,,STEELHEAD,Ad,,19820617,1982,43,53,N,179,53,W,,,F,,778,5.2,,,19841001,,V,hsea,,,,83,RESGILL,,N,0,1,1,1,5000,1,,,,,,,
1982092008,,050737,1,,,OSHORO_MARU,JPN_RESEARCH,,,,,STEELHEAD,Ad,,19820617,1982,43,54,N,179,56,W,,,M,,572,2.28,,,19841001,,V,hsea,,,,83,RESGILL,,N,0,1,1,1,5000,1,,,,,,,
1982092009,,050755,1,,,HOKUHO_MARU,JPN_RESEARCH,,,,,STEELHEAD,Ad,,19820717,1982,44,45,N,177,45,W,,,F,,578,1.92,,,19841001,,V,hsea,,,,83,RESGILL,,N,0,1,1,1,5000,1,,,,,,,
1983091001,,022001,1,,NAMMACK,TENYO MARU,JV_JAPAN,,,,,CHINOOK,Ad,,19830220,1983,57,37,N,155,12,W,,,M,,800,7,,,19841001,,V,hsea,,,,81,TRAWL,,N,0,1,1,1,5000,1,3,,,,,,
1983091002,,042039,1,,NORMAN_W,KONGO MARU,,,,,,CHINOOK,Ad,,19830203,1983,57,47,N,154,8,W,,,M,,542,1.72,,,19841001,,V,hsea,,,,81,TRAWL,,N,0,1,1,1,5000,1,3,,,,,,
1983091003,,072305,1,,NORMAN_W,KONGO MARU,,,,,,CHINOOK,Ad,,19830203,1983,57,52,N,154,0,W,,,F,,519,1.43,,,19841001,,V,hsea,,,,81,TRAWL,,N,0,1,1,1,5000,1,3,,,,,,
1983091005,,021841,1,,BOTELHO_C,GAE CHONG #1,,,,,,CHINOOK,Ad,,19830316,1983,56,51,N,155,55,W,,,F,,,,,,19841001,,V,hsea,,,,81,TRAWL,,N,,,,,5000,1,3,,,,,,
